source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
not	meaning_control	0	5	not	h	P	50	1	50.0	32.01389520168304	31.15097409486771	0.498889379468346	1.0	1.0	19.491725926744145	1.0	32.71811628341675	50.0	50	25.5
not	meaning_control	0	5	not	h	P_prime	50	1	50.0	40.82274614095688	43.63192582130432	0.6542538644886793	1.0	1.0	50.00569400425797	1.0	43.386215567588806	50.0	50	25.5
not	meaning_control	1	7	not	h	P	50	1	50.0	5.327875599861145	4.808196425437927	0.08939668174372796	1.0	1.0	4.223294499251706	1.0	3.6567885875701904	50.0	50	25.5
not	meaning_control	1	7	not	h	P_prime	50	1	50.0	0.43755728006362915	-0.3806295394897461	0.0004273884327061668	0.38	0.9959929798643019	1.448200685803969	1.0	3.163490533828736	50.0	50	25.5
not	meaning_control	2	15	not	h	P	50	1	50.0	26.97423551797867	25.79987221956253	0.46432679873153837	1.0	1.0	24.530846253724953	1.0	32.18249690532684	50.0	50	25.5
not	meaning_control	2	15	not	h	P_prime	50	1	50.0	52.160316281318664	51.6671724319458	0.8295750104669999	1.0	1.0	21.50770413151778	1.0	45.64600133895874	50.0	50	25.5
not	meaning_control	3	71	not	h	P	50	1	50.0	8.792080056667327	8.789956271648407	0.32233308895410495	1.0	1.0	9.038910206724438	1.0	9.80924952030182	50.0	50	27.1
not	meaning_control	3	71	not	h	P_prime	50	1	50.0	8.260395369529725	7.910517454147339	0.4145365866820107	0.96	0.9999993124818882	6.038152632638075	1.0	5.306976318359375	50.0	50	27.0
not	meaning_control	4	81	not	h	P	50	1	50.0	19.305749194622038	18.033820509910583	0.42885843763376874	1.0	1.0	13.487065470364904	1.0	23.7963228225708	50.0	50	25.5
not	meaning_control	4	81	not	h	P_prime	50	1	50.0	35.04378112792969	36.47687065601349	0.7587912591800284	1.0	1.0	28.290528139066527	1.0	49.03056204319	50.0	50	25.5
not	meaning_control	5	226	not	h	P	50	1	50.0	5.606289677619934	5.220326840877533	0.11345823473588018	0.96	0.9890969212935293	1.6964926103383555	1.0	2.752598524093628	50.0	50	25.5
not	meaning_control	5	226	not	h	P_prime	50	1	50.0	8.867747120857238	6.2177881598472595	0.18544682591794978	0.96	0.9999999909179785	11.26693957770976	1.0	12.11307954788208	50.0	50	25.5
not	meaning_control	6	244	not	h	P	50	1	50.0	28.90043380022049	26.543733060359955	0.4484546044146677	1.0	1.0	25.731007265413954	1.0	26.30179989337921	50.0	50	25.5
not	meaning_control	6	244	not	h	P_prime	50	1	50.0	18.31898733854294	20.232045114040375	0.288786316869246	0.96	0.9789024297818385	5.9563997110536215	1.0	22.03648817539215	50.0	50	25.5
not	meaning_control	7	272	not	h	P	50	1	50.0	11.455422713756562	10.224897503852844	0.19729744191489743	1.0	1.0	4.037643714227166	1.0	7.520565509796143	50.0	50	25.5
not	meaning_control	7	272	not	h	P_prime	50	1	50.0	16.358550474643707	13.803024232387543	0.31097536984345436	0.98	1.0	7.56133186369713	1.0	6.766227841377258	50.0	50	25.7
not	meaning_control	8	302	not	h	P	50	1	50.0	2.2946675491333006	2.2286462783813477	0.0352624392871725	0.98	0.9999999998918604	2.1798477269077337	1.0	3.143819808959961	50.0	50	25.5
not	meaning_control	8	302	not	h	P_prime	50	1	50.0	-0.8144648551940918	-1.0524553060531616	-0.012970060741994133	0.28	0.3414680276577783	-0.6119187393421022	0.0	-2.3561609983444214	50.0	50	25.5
not	meaning_control	9	309	not	h	P	50	1	50.0	1.100152871608734	0.7809937000274658	0.019973199298070878	0.66	0.8733810130394495	2.5764668823453243	1.0	0.3551204204559326	50.0	50	25.5
not	meaning_control	9	309	not	h	P_prime	50	1	50.0	3.9196628522872925	3.716421961784363	0.06536860040809962	0.96	0.9979512904156339	4.07763488475016	1.0	6.074112296104431	50.0	50	25.5
not	meaning_control	10	319	not	h	P	50	1	50.0	29.766515367031097	28.493056118488315	1.0079600901640258	1.0	1.0	28.18682568431621	1.0	27.703791737556458	50.0	50	25.5
not	meaning_control	10	319	not	h	P_prime	50	1	50.0	24.828291165828706	24.272932171821594	0.5694294118215989	1.0	1.0	22.463837537955136	1.0	28.074342846870422	50.0	50	25.5
not	meaning_control	11	367	not	h	P	50	1	50.0	7.707840583324432	7.773559868335724	0.1860527363537097	1.0	1.0	8.434276164714674	1.0	6.70481014251709	50.0	50	25.82
not	meaning_control	11	367	not	h	P_prime	50	1	50.0	-1.6977186441421508	-2.0878422260284424	-0.03915730741257136	0.24	0.7149026010313048	-0.008494388987675967	0.0	-3.713393092155457	50.0	50	25.5
not	meaning_control	12	379	not	h	P	50	1	50.0	12.326171534061432	11.924519062042236	0.2727532995106395	1.0	1.0	5.752744764074322	1.0	11.886307716369627	50.0	50	25.5
not	meaning_control	12	379	not	h	P_prime	50	1	50.0	42.57093044519424	40.77696114778519	0.7670540496944637	1.0	1.0	30.223610084313542	1.0	31.05170452594757	50.0	50	25.5
not	meaning_control	13	383	not	h	P	50	1	50.0	8.53635470867157	8.19623339176178	0.16030118969032497	0.92	0.9904282566957611	7.947622888990869	1.0	4.017469048500061	50.0	50	25.5
not	meaning_control	13	383	not	h	P_prime	50	1	50.0	9.329203209877015	7.206405222415924	0.18258440897079858	1.0	1.0	6.729397187624711	1.0	5.991190791130066	50.0	50	25.5
not	meaning_control	14	460	not	h	P	50	1	50.0	15.927623114585877	15.821759581565859	0.5028295935693466	1.0	1.0	13.140088395210777	1.0	12.72956609725952	50.0	50	25.82
not	meaning_control	14	460	not	h	P_prime	50	1	50.0	14.907877359390259	14.131469309329987	0.31910208303401383	0.78	0.3138351808476902	2.255613133905573	1.0	1.063735842704773	50.0	50	25.5
not	meaning_control	15	686	not	h	P	50	1	50.0	21.369445555210113	20.72853922843933	0.32209558031888796	1.0	1.0	31.55970706693304	1.0	22.14118182659149	50.0	50	25.5
not	meaning_control	15	686	not	h	P_prime	50	1	50.0	15.296536643505096	14.050310671329498	0.23065370270888297	1.0	1.0	18.770018375195615	1.0	13.609924554824827	50.0	50	25.5
not	meaning_control	16	698	not	h	P	50	1	50.0	38.0407173538208	38.01217418909073	0.5794239440715367	1.0	1.0	5.510407189773608	1.0	5.147759318351746	50.0	50	25.5
not	meaning_control	16	698	not	h	P_prime	50	1	50.0	28.46969365119934	28.584891498088837	0.5726422085195272	1.0	1.0	18.422798909117567	1.0	13.49590003490448	50.0	50	25.5
not	meaning_control	17	702	not	h	P	50	1	50.0	-5.199880135059357	-5.041368007659912	-0.164130110034326	0.0	0.0	-4.798926292525907	0.0	-4.079501271247864	50.0	50	26.92
not	meaning_control	17	702	not	h	P_prime	50	1	50.0	6.101185193061829	5.851290047168732	0.17740860576089917	1.0	1.0	5.6129446632444076	1.0	6.8757524490356445	50.0	50	25.5
not	meaning_control	18	729	not	h	P	50	1	50.0	31.392929713726044	29.52765452861786	0.628617983670357	1.0	1.0	22.875053824813527	1.0	22.12301456928253	50.0	50	25.5
not	meaning_control	18	729	not	h	P_prime	50	1	50.0	48.78663803339005	49.80658710002899	0.8342744562607192	1.0	1.0	26.57825563434442	1.0	56.35519349575043	50.0	50	25.5
not	meaning_control	19	768	not	h	P	50	1	50.0	-1.0132799983024596	-1.160870373249054	-0.061332622260223575	0.32	0.008344363690526829	-1.9173258098512513	0.0	-4.25815212726593	50.0	50	27.62
not	meaning_control	19	768	not	h	P_prime	50	1	50.0	13.340883147716522	13.666760563850403	0.5439890729814865	1.0	1.0	4.467315507716075	1.0	3.8100318908691406	50.0	50	25.5
not	meaning_control	20	865	not	h	P	50	1	50.0	8.45956094264984	6.425467789173126	0.13129654352796172	0.96	0.9999999999991064	6.119622588321655	1.0	7.675233483314514	50.0	50	25.5
not	meaning_control	20	865	not	h	P_prime	50	1	50.0	4.838144054412842	3.712083816528321	0.06848460688405107	0.88	0.9870404599333409	2.5315544277331132	1.0	8.58217179775238	50.0	50	25.5
not	meaning_control	21	949	not	h	P	50	1	50.0	11.276838402748108	10.781223475933077	0.2300354767088405	0.96	0.9999998565992781	11.709254780586775	1.0	5.279886722564697	50.0	50	25.5
not	meaning_control	21	949	not	h	P_prime	50	1	50.0	28.534281747341154	26.36879581212998	0.5886464276813093	1.0	1.0	28.60714049357253	1.0	30.168793439865112	50.0	50	25.5
not	meaning_control	22	969	not	h	P	50	1	50.0	5.906976232528686	5.515385389328003	0.09876702528730656	1.0	1.0	2.3278618816085843	1.0	3.742764115333557	50.0	50	25.5
not	meaning_control	22	969	not	h	P_prime	50	1	50.0	-0.7261928200721741	-0.9266685247421265	-0.018626508357905868	0.38	0.0007777005785739236	-3.289644086471129	1.0	1.495505452156067	50.0	50	25.5
not	meaning_control	23	1154	not	h	P	50	1	50.0	1.376885974407196	1.1106491088867188	0.025916638512553155	0.86	0.9999999948577242	1.4361507961984616	1.0	0.8271286487579346	50.0	50	25.5
not	meaning_control	23	1154	not	h	P_prime	50	1	50.0	1.386440577507019	0.7578691840171814	0.021550937011998565	0.78	0.9999998924724101	1.4290666952895756	0.0	-0.1062564849853515	50.0	50	25.5
not	meaning_control	24	1570	not	h	P	50	1	50.0	6.661379172801971	5.0742151737213135	0.10369743059483323	0.88	1.0	0.17809578738017165	0.0	-3.770720601081848	50.0	50	25.5
not	meaning_control	24	1570	not	h	P_prime	50	1	50.0	10.056984548568726	9.257341206073761	0.17502767593751703	1.0	1.0	11.426726152829449	1.0	6.56419312953949	50.0	50	25.5
not	meaning_control	25	1602	not	h	P	50	1	50.0	9.483006105422973	8.803808748722076	0.20544641942503733	1.0	1.0	8.36905029449271	1.0	8.112231492996216	50.0	50	26.0
not	meaning_control	25	1602	not	h	P_prime	50	1	50.0	12.745916624069213	8.307583332061768	0.23330457829724732	1.0	1.0	2.6191771252123366	1.0	15.554802060127258	50.0	50	25.5
not	meaning_control	26	1647	not	h	P	50	1	50.0	3.4884281396865844	2.587876319885254	0.0715321519302325	0.98	1.0	1.9490518784165327	1.0	3.1810548305511475	50.0	50	25.5
not	meaning_control	26	1647	not	h	P_prime	50	1	50.0	5.986429712772369	4.608535945415497	0.10954556479355393	0.9	0.9998072650267769	15.833269364067947	1.0	15.467780232429504	50.0	50	25.5
not	meaning_control	27	1686	not	h	P	50	1	50.0	28.175814898014067	26.355469405651093	0.48054336500520667	1.0	1.0	29.088761719677056	1.0	24.309402227401733	50.0	50	25.5
not	meaning_control	27	1686	not	h	P_prime	50	1	50.0	29.08180493593216	29.546460449695587	0.5093162439645301	1.0	1.0	28.688993832755905	1.0	40.48942291736603	50.0	50	25.5
not	meaning_control	28	1697	not	h	P	50	1	50.0	-1.8171484971046448	-1.8421378135681152	-0.0336132510622752	0.12	0.0016090243326179914	-2.811736490131692	0.0	-0.5999324321746826	50.0	50	25.5
not	meaning_control	28	1697	not	h	P_prime	50	1	50.0	6.377690906524658	6.522890686988831	0.10759937216677815	1.0	1.0	3.8694102898700975	1.0	4.0426472425460815	50.0	50	25.5
not	meaning_control	29	1700	not	h	P	50	1	50.0	2.153155746459961	2.049489378929138	0.04893862881563894	0.9	0.9679903440674668	1.3056540273778567	1.0	2.043729305267334	50.0	50	29.5
not	meaning_control	29	1700	not	h	P_prime	50	1	50.0	0.623378176689148	0.01665431261062615	0.00564369920357085	0.54	0.21525800011652133	-0.6676240955123565	1.0	0.2489099502563476	50.0	50	28.24
